
---------- Begin Simulation Statistics ----------
simSeconds                                   1.728934                       # Number of seconds simulated (Second)
simTicks                                 1728934030538                       # Number of ticks simulated (Tick)
finalTick                                1728934030538                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  82024.14                       # Real time elapsed on the host (Second)
hostTickRate                                 21078356                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     828820                       # Number of bytes of host memory used (Byte)
simInsts                                   3197277237                       # Number of instructions simulated (Count)
simOps                                     5678810151                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    38980                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      69233                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       6045223886                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.890741                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.528893                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      9455873369                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      457                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     8591136847                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               22986861                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           3777063669                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        6498851458                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 217                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          6045080018                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.421178                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.040886                       # Number of insts issued each cycle (Count)
system.l3cache.demandHits::total            370643410                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst              105                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data        100268345                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.dcache.prefetcher     33646301                       # number of overall hits (Count)
system.l3cache.overallHits::l2cache.prefetcher    236728659                       # number of overall hits (Count)
system.l3cache.overallHits::total           370643410                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst             635                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data         2595753                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.dcache.prefetcher       476757                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::l2cache.prefetcher     18182607                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total           21255752                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            635                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data        2595753                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.dcache.prefetcher       476757                       # number of overall misses (Count)
system.l3cache.overallMisses::l2cache.prefetcher     18182607                       # number of overall misses (Count)
system.l3cache.overallMisses::total          21255752                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     54044562                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data 222226716718                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.dcache.prefetcher  41238607592                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::l2cache.prefetcher 1292321610274                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total  1555840979146                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     54044562                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data 222226716718                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.dcache.prefetcher  41238607592                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::l2cache.prefetcher 1292321610274                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total 1555840979146                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           740                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data     102864098                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.dcache.prefetcher     34123058                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::l2cache.prefetcher    254911266                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total        391899162                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst          740                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data    102864098                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.dcache.prefetcher     34123058                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::l2cache.prefetcher    254911266                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total       391899162                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.858108                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.025235                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.dcache.prefetcher     0.013972                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::l2cache.prefetcher     0.071329                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.054238                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.858108                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.025235                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.dcache.prefetcher     0.013972                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::l2cache.prefetcher     0.071329                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.054238                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 85109.546457                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 85611.657472                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.dcache.prefetcher 86498.169071                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::l2cache.prefetcher 71074.604993                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 73196.233149                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 85109.546457                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 85611.657472                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.dcache.prefetcher 86498.169071                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::l2cache.prefetcher 71074.604993                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 73196.233149                       # average overall miss latency ((Tick/Count))
system.l3cache.blockedCycles::no_mshrs           7159                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_wbuffers            3                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCauses::no_mshrs            274                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_wbuffers            1                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l3cache.avgBlocked::no_mshrs         26.127737                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_wbuffers              3                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.writebacks::writebacks         9606917                       # number of writebacks (Count)
system.l3cache.writebacks::total              9606917                       # number of writebacks (Count)
system.l3cache.demandMshrHits::cpu.inst            25                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::cpu.data         11651                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::cpu.dcache.prefetcher        50863                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::l2cache.prefetcher     12091876                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::total         12154415                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.inst           25                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.data        11651                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.dcache.prefetcher        50863                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::l2cache.prefetcher     12091876                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::total        12154415                       # number of overall MSHR hits (Count)
system.l3cache.demandMshrMisses::cpu.inst          610                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::cpu.data      2584102                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::cpu.dcache.prefetcher       425894                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::l2cache.prefetcher      6090731                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::total        9101337                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.inst          610                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.data      2584102                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.dcache.prefetcher       425894                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::l2cache.prefetcher      6090731                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::l3cache.prefetcher     77230403                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::total      86331740                       # number of overall MSHR misses (Count)
system.l3cache.demandMshrMissLatency::cpu.inst     48706372                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::cpu.data 206117682645                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::cpu.dcache.prefetcher  36270243304                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::l2cache.prefetcher 587004355712                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::total 829440988033                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.inst     48706372                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.data 206117682645                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.dcache.prefetcher  36270243304                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::l2cache.prefetcher 587004355712                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::l3cache.prefetcher 5575001305119                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::total 6404442293152                       # number of overall MSHR miss ticks (Tick)
system.l3cache.demandMshrMissRate::cpu.inst     0.824324                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::cpu.data     0.025122                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::cpu.dcache.prefetcher     0.012481                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::l2cache.prefetcher     0.023894                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::total     0.023224                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.overallMshrMissRate::cpu.inst     0.824324                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::cpu.data     0.025122                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::cpu.dcache.prefetcher     0.012481                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::l2cache.prefetcher     0.023894                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::l3cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::total     0.220291                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.demandAvgMshrMissLatency::cpu.inst 79846.511475                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::cpu.data 79763.756479                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::cpu.dcache.prefetcher 85162.606902                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::l2cache.prefetcher 96376.667384                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::total 91133.971639                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::cpu.inst 79846.511475                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::cpu.data 79763.756479                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 85162.606902                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::l2cache.prefetcher 96376.667384                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::l3cache.prefetcher 72186.614190                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::total 74184.098376                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.replacements                  86211456                       # number of replacements (Count)
system.l3cache.CleanEvict.mshrMisses::writebacks        22923                       # number of CleanEvict MSHR misses (Count)
system.l3cache.CleanEvict.mshrMisses::total        22923                       # number of CleanEvict MSHR misses (Count)
system.l3cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3cache.HardPFReq.mshrMisses::l3cache.prefetcher     77230403                       # number of HardPFReq MSHR misses (Count)
system.l3cache.HardPFReq.mshrMisses::total     77230403                       # number of HardPFReq MSHR misses (Count)
system.l3cache.HardPFReq.mshrMissLatency::l3cache.prefetcher 5575001305119                       # number of HardPFReq MSHR miss ticks (Tick)
system.l3cache.HardPFReq.mshrMissLatency::total 5575001305119                       # number of HardPFReq MSHR miss ticks (Tick)
system.l3cache.HardPFReq.mshrMissRate::l3cache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l3cache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l3cache.HardPFReq.avgMshrMissLatency::l3cache.prefetcher 72186.614190                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l3cache.HardPFReq.avgMshrMissLatency::total 72186.614190                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l3cache.ReadExReq.hits::cpu.data        829784                       # number of ReadExReq hits (Count)
system.l3cache.ReadExReq.hits::total           829784                       # number of ReadExReq hits (Count)
system.l3cache.ReadExReq.misses::cpu.data        97456                       # number of ReadExReq misses (Count)
system.l3cache.ReadExReq.misses::total          97456                       # number of ReadExReq misses (Count)
system.l3cache.ReadExReq.missLatency::cpu.data   8473606823                       # number of ReadExReq miss ticks (Tick)
system.l3cache.ReadExReq.missLatency::total   8473606823                       # number of ReadExReq miss ticks (Tick)
system.l3cache.ReadExReq.accesses::cpu.data       927240                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3cache.ReadExReq.accesses::total       927240                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3cache.ReadExReq.missRate::cpu.data     0.105103                       # miss rate for ReadExReq accesses (Ratio)
system.l3cache.ReadExReq.missRate::total     0.105103                       # miss rate for ReadExReq accesses (Ratio)
system.l3cache.ReadExReq.avgMissLatency::cpu.data 86948.026012                       # average ReadExReq miss latency ((Tick/Count))
system.l3cache.ReadExReq.avgMissLatency::total 86948.026012                       # average ReadExReq miss latency ((Tick/Count))
system.l3cache.ReadExReq.mshrHits::cpu.data          126                       # number of ReadExReq MSHR hits (Count)
system.l3cache.ReadExReq.mshrHits::total          126                       # number of ReadExReq MSHR hits (Count)
system.l3cache.ReadExReq.mshrMisses::cpu.data        97330                       # number of ReadExReq MSHR misses (Count)
system.l3cache.ReadExReq.mshrMisses::total        97330                       # number of ReadExReq MSHR misses (Count)
system.l3cache.ReadExReq.mshrMissLatency::cpu.data   7883001665                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3cache.ReadExReq.mshrMissLatency::total   7883001665                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3cache.ReadExReq.mshrMissRate::cpu.data     0.104967                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3cache.ReadExReq.mshrMissRate::total     0.104967                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3cache.ReadExReq.avgMshrMissLatency::cpu.data 80992.516850                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3cache.ReadExReq.avgMshrMissLatency::total 80992.516850                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.hits::cpu.inst          105                       # number of ReadSharedReq hits (Count)
system.l3cache.ReadSharedReq.hits::cpu.data     99438561                       # number of ReadSharedReq hits (Count)
system.l3cache.ReadSharedReq.hits::cpu.dcache.prefetcher     33646301                       # number of ReadSharedReq hits (Count)
system.l3cache.ReadSharedReq.hits::l2cache.prefetcher    236728659                       # number of ReadSharedReq hits (Count)
system.l3cache.ReadSharedReq.hits::total    369813626                       # number of ReadSharedReq hits (Count)
system.l3cache.ReadSharedReq.misses::cpu.inst          635                       # number of ReadSharedReq misses (Count)
system.l3cache.ReadSharedReq.misses::cpu.data      2498297                       # number of ReadSharedReq misses (Count)
system.l3cache.ReadSharedReq.misses::cpu.dcache.prefetcher       476757                       # number of ReadSharedReq misses (Count)
system.l3cache.ReadSharedReq.misses::l2cache.prefetcher     18182607                       # number of ReadSharedReq misses (Count)
system.l3cache.ReadSharedReq.misses::total     21158296                       # number of ReadSharedReq misses (Count)
system.l3cache.ReadSharedReq.missLatency::cpu.inst     54044562                       # number of ReadSharedReq miss ticks (Tick)
system.l3cache.ReadSharedReq.missLatency::cpu.data 213753109895                       # number of ReadSharedReq miss ticks (Tick)
system.l3cache.ReadSharedReq.missLatency::cpu.dcache.prefetcher  41238607592                       # number of ReadSharedReq miss ticks (Tick)
system.l3cache.ReadSharedReq.missLatency::l2cache.prefetcher 1292321610274                       # number of ReadSharedReq miss ticks (Tick)
system.l3cache.ReadSharedReq.missLatency::total 1547367372323                       # number of ReadSharedReq miss ticks (Tick)
system.l3cache.ReadSharedReq.accesses::cpu.inst          740                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3cache.ReadSharedReq.accesses::cpu.data    101936858                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3cache.ReadSharedReq.accesses::cpu.dcache.prefetcher     34123058                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3cache.ReadSharedReq.accesses::l2cache.prefetcher    254911266                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3cache.ReadSharedReq.accesses::total    390971922                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3cache.ReadSharedReq.missRate::cpu.inst     0.858108                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.missRate::cpu.data     0.024508                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.missRate::cpu.dcache.prefetcher     0.013972                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.missRate::l2cache.prefetcher     0.071329                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.missRate::total     0.054117                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.avgMissLatency::cpu.inst 85109.546457                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMissLatency::cpu.data 85559.527108                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher 86498.169071                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMissLatency::l2cache.prefetcher 71074.604993                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMissLatency::total 73132.891813                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.mshrHits::cpu.inst           25                       # number of ReadSharedReq MSHR hits (Count)
system.l3cache.ReadSharedReq.mshrHits::cpu.data        11525                       # number of ReadSharedReq MSHR hits (Count)
system.l3cache.ReadSharedReq.mshrHits::cpu.dcache.prefetcher        50863                       # number of ReadSharedReq MSHR hits (Count)
system.l3cache.ReadSharedReq.mshrHits::l2cache.prefetcher     12091876                       # number of ReadSharedReq MSHR hits (Count)
system.l3cache.ReadSharedReq.mshrHits::total     12154289                       # number of ReadSharedReq MSHR hits (Count)
system.l3cache.ReadSharedReq.mshrMisses::cpu.inst          610                       # number of ReadSharedReq MSHR misses (Count)
system.l3cache.ReadSharedReq.mshrMisses::cpu.data      2486772                       # number of ReadSharedReq MSHR misses (Count)
system.l3cache.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher       425894                       # number of ReadSharedReq MSHR misses (Count)
system.l3cache.ReadSharedReq.mshrMisses::l2cache.prefetcher      6090731                       # number of ReadSharedReq MSHR misses (Count)
system.l3cache.ReadSharedReq.mshrMisses::total      9004007                       # number of ReadSharedReq MSHR misses (Count)
system.l3cache.ReadSharedReq.mshrMissLatency::cpu.inst     48706372                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3cache.ReadSharedReq.mshrMissLatency::cpu.data 198234680980                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3cache.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher  36270243304                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3cache.ReadSharedReq.mshrMissLatency::l2cache.prefetcher 587004355712                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3cache.ReadSharedReq.mshrMissLatency::total 821557986368                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3cache.ReadSharedReq.mshrMissRate::cpu.inst     0.824324                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.mshrMissRate::cpu.data     0.024395                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher     0.012481                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.mshrMissRate::l2cache.prefetcher     0.023894                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.mshrMissRate::total     0.023030                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3cache.ReadSharedReq.avgMshrMissLatency::cpu.inst 79846.511475                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMshrMissLatency::cpu.data 79715.663913                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher 85162.606902                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMshrMissLatency::l2cache.prefetcher 96376.667384                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3cache.ReadSharedReq.avgMshrMissLatency::total 91243.597031                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3cache.UpgradeReq.hits::cpu.data            1                       # number of UpgradeReq hits (Count)
system.l3cache.UpgradeReq.hits::total               1                       # number of UpgradeReq hits (Count)
system.l3cache.UpgradeReq.accesses::cpu.data            1                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3cache.UpgradeReq.accesses::total            1                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3cache.WritebackDirty.hits::writebacks    234872348                       # number of WritebackDirty hits (Count)
system.l3cache.WritebackDirty.hits::total    234872348                       # number of WritebackDirty hits (Count)
system.l3cache.WritebackDirty.accesses::writebacks    234872348                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3cache.WritebackDirty.accesses::total    234872348                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3cache.power_state.pwrStateResidencyTicks::UNDEFINED 1728934030538                       # Cumulative time (in ticks) in various power states (Tick)
system.l3cache.prefetcher.demandMshrMisses      9101337                       # demands not covered by prefetchs (Count)
system.l3cache.prefetcher.pfIssued          155500258                       # number of hwpf issued (Count)
system.l3cache.prefetcher.pfUnused            1763388                       # number of HardPF blocks evicted w/o reference (Count)
system.l3cache.prefetcher.pfUseful           63288583                       # number of useful prefetch (Count)
system.l3cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l3cache.prefetcher.accuracy           0.407000                       # accuracy of the prefetcher (Count)
system.l3cache.prefetcher.coverage           0.874273                       # coverage brought by this prefetcher (Count)
system.l3cache.prefetcher.pfHitInCache       62599048                       # number of prefetches hitting in cache (Count)
system.l3cache.prefetcher.pfHitInMSHR        15670803                       # number of prefetches hitting in a MSHR (Count)
system.l3cache.prefetcher.pfHitInWB                 4                       # number of prefetches hit in the Write Buffer (Count)
system.l3cache.prefetcher.pfLate             78269855                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l3cache.prefetcher.pfIdentified      165151886                       # number of prefetch candidates identified (Count)
system.l3cache.prefetcher.pfBufferHit          102404                       # number of redundant prefetches already in prefetch queue (Count)
system.l3cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l3cache.prefetcher.pfRemovedDemand      4274069                       # number of prefetches dropped due to a demand for the same address (Count)
system.l3cache.prefetcher.pfRemovedFull             1                       # number of prefetches dropped due to prefetch queue size (Count)
system.l3cache.prefetcher.pfSpanPage          3936784                       # number of prefetches that crossed the page (Count)
system.l3cache.prefetcher.pfUsefulSpanPage      3096010                       # number of prefetches that is useful and crossed the page (Count)
system.l3cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 1728934030538                       # Cumulative time (in ticks) in various power states (Tick)
system.l3cache.tags.tagsInUse            130221.009234                       # Average ticks per tags in use ((Tick/Count))
system.l3cache.tags.totalRefs               848814996                       # Total number of references to valid blocks. (Count)
system.l3cache.tags.sampledRefs              86342528                       # Sample count of references to valid blocks. (Count)
system.l3cache.tags.avgRefs                  9.830787                       # Average number of references to valid blocks. ((Count/Count))
system.l3cache.tags.warmupTick                  74074                       # The tick when the warmup percentage was hit. (Tick)
system.l3cache.tags.occupancies::writebacks   476.874730                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.inst    11.314254                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.data  6471.435792                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.dcache.prefetcher  1614.784278                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l2cache.prefetcher 15875.865527                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l3cache.prefetcher 105770.734652                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.avgOccs::writebacks      0.003638                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.inst        0.000086                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.data        0.049373                       # Average percentage of cache occupancy ((Ratio/Tick))
