
---------- Begin Simulation Statistics ----------
simSeconds                                   2.788464                       # Number of seconds simulated (Second)
simTicks                                 2788464147612                       # Number of ticks simulated (Tick)
finalTick                                2788464147612                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  72286.65                       # Real time elapsed on the host (Second)
hostTickRate                                 38575094                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     828916                       # Number of bytes of host memory used (Byte)
simInsts                                   6477530166                       # Number of instructions simulated (Count)
simOps                                     9001900567                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    89609                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     124531                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       9749874643                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.505184                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.664371                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      9034017607                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      301                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9062830670                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 658037                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             32117335                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          33137121                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 136                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          9749743045                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.929546                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.662909                       # Number of insts issued each cycle (Count)
system.l2cache.ReadExReq.mshrMisses::cpu.data     42500371                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total     42500371                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data 573139318180                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total 573139318180                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissRate::cpu.data     0.132675                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.mshrMissRate::total     0.132675                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMshrMissLatency::cpu.data 13485.513295                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMshrMissLatency::total 13485.513295                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.hits::cpu.data     33165390                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.hits::cpu.dcache.prefetcher     65115384                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.hits::total     98280774                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.misses::cpu.data      4099418                       # number of ReadSharedReq misses (Count)
system.l2cache.ReadSharedReq.misses::cpu.dcache.prefetcher     23800418                       # number of ReadSharedReq misses (Count)
system.l2cache.ReadSharedReq.misses::total     27899836                       # number of ReadSharedReq misses (Count)
system.l2cache.ReadSharedReq.missLatency::cpu.data 269534921942                       # number of ReadSharedReq miss ticks (Tick)
system.l2cache.ReadSharedReq.missLatency::cpu.dcache.prefetcher 1145506509495                       # number of ReadSharedReq miss ticks (Tick)
system.l2cache.ReadSharedReq.missLatency::total 1415041431437                       # number of ReadSharedReq miss ticks (Tick)
system.l2cache.ReadSharedReq.accesses::cpu.data     37264808                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2cache.ReadSharedReq.accesses::cpu.dcache.prefetcher     88915802                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2cache.ReadSharedReq.accesses::total    126180610                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2cache.ReadSharedReq.missRate::cpu.data     0.110008                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.missRate::cpu.dcache.prefetcher     0.267674                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.missRate::total     0.221110                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.avgMissLatency::cpu.data 65749.558094                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher 48129.680306                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMissLatency::total 50718.629007                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.mshrHits::cpu.data       973196                       # number of ReadSharedReq MSHR hits (Count)
system.l2cache.ReadSharedReq.mshrHits::cpu.dcache.prefetcher     11762248                       # number of ReadSharedReq MSHR hits (Count)
system.l2cache.ReadSharedReq.mshrHits::total     12735444                       # number of ReadSharedReq MSHR hits (Count)
system.l2cache.ReadSharedReq.mshrMisses::cpu.data      3126222                       # number of ReadSharedReq MSHR misses (Count)
system.l2cache.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher     12038170                       # number of ReadSharedReq MSHR misses (Count)
system.l2cache.ReadSharedReq.mshrMisses::total     15164392                       # number of ReadSharedReq MSHR misses (Count)
system.l2cache.ReadSharedReq.mshrMissLatency::cpu.data 212585765678                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2cache.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher 645903561975                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2cache.ReadSharedReq.mshrMissLatency::total 858489327653                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2cache.ReadSharedReq.mshrMissRate::cpu.data     0.083892                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher     0.135388                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.mshrMissRate::total     0.120180                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.avgMshrMissLatency::cpu.data 68000.853963                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher 53654.630394                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMshrMissLatency::total 56612.182516                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.UpgradeReq.hits::cpu.data         1061                       # number of UpgradeReq hits (Count)
system.l2cache.UpgradeReq.hits::total            1061                       # number of UpgradeReq hits (Count)
system.l2cache.UpgradeReq.accesses::cpu.data         1061                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2cache.UpgradeReq.accesses::total         1061                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2cache.WritebackClean.hits::writebacks         1775                       # number of WritebackClean hits (Count)
system.l2cache.WritebackClean.hits::total         1775                       # number of WritebackClean hits (Count)
system.l2cache.WritebackClean.accesses::writebacks         1775                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackClean.accesses::total         1775                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.hits::writebacks    372702990                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.hits::total    372702990                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.accesses::writebacks    372702990                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.accesses::total    372702990                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED 2788464147612                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.prefetcher.demandMshrMisses     57665337                       # demands not covered by prefetchs (Count)
system.l2cache.prefetcher.pfIssued          541280789                       # number of hwpf issued (Count)
system.l2cache.prefetcher.pfUnused            1594648                       # number of HardPF blocks evicted w/o reference (Count)
system.l2cache.prefetcher.pfUseful          203687330                       # number of useful prefetch (Count)
system.l2cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l2cache.prefetcher.accuracy           0.376306                       # accuracy of the prefetcher (Count)
system.l2cache.prefetcher.coverage           0.779358                       # coverage brought by this prefetcher (Count)
system.l2cache.prefetcher.pfHitInCache      309887526                       # number of prefetches hitting in cache (Count)
system.l2cache.prefetcher.pfHitInMSHR        10153291                       # number of prefetches hitting in a MSHR (Count)
system.l2cache.prefetcher.pfHitInWB                 4                       # number of prefetches hit in the Write Buffer (Count)
system.l2cache.prefetcher.pfLate            320040821                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l2cache.prefetcher.pfIdentified      541616235                       # number of prefetch candidates identified (Count)
system.l2cache.prefetcher.pfBufferHit           75435                       # number of redundant prefetches already in prefetch queue (Count)
system.l2cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l2cache.prefetcher.pfRemovedDemand       164580                       # number of prefetches dropped due to a demand for the same address (Count)
system.l2cache.prefetcher.pfRemovedFull             0                       # number of prefetches dropped due to prefetch queue size (Count)
system.l2cache.prefetcher.pfSpanPage         12996651                       # number of prefetches that crossed the page (Count)
system.l2cache.prefetcher.pfUsefulSpanPage      9646923                       # number of prefetches that is useful and crossed the page (Count)
system.l2cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 2788464147612                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.tags.tagsInUse             8191.730807                       # Average ticks per tags in use ((Tick/Count))
system.l2cache.tags.totalRefs              1098289975                       # Total number of references to valid blocks. (Count)
system.l2cache.tags.sampledRefs             278902048                       # Sample count of references to valid blocks. (Count)
system.l2cache.tags.avgRefs                  3.937906                       # Average number of references to valid blocks. ((Count/Count))
system.l2cache.tags.warmupTick                  86372                       # The tick when the warmup percentage was hit. (Tick)
system.l2cache.tags.occupancies::writebacks     0.037823                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.inst     0.028045                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.data  1435.318032                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.dcache.prefetcher   302.680669                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::l2cache.prefetcher  6453.666237                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::writebacks      0.000005                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.inst        0.000003                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.data        0.175210                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.dcache.prefetcher     0.036948                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::l2cache.prefetcher     0.787801                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total           0.999967                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1022         7602                       # Occupied blocks per task id (Count)
system.l2cache.tags.occupanciesTaskId::1024          590                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1022::0             368                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::1            7234                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::0             354                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1             236                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1022     0.927979                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.ratioOccsTaskId::1024     0.072021                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses            7423166464                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses           7423166464                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2788464147612                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp            236400982                       # Transaction distribution (Count)
system.l3bus.transDist::WritebackDirty      278423415                       # Transaction distribution (Count)
system.l3bus.transDist::CleanEvict          150249366                       # Transaction distribution (Count)
system.l3bus.transDist::HardPFReq           217158543                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq            42500371                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp           42500371                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq       236400983                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port    836695567                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port  30887974016                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                         366938464                       # Total snoops (Count)
system.l3bus.snoopTraffic                  4780811136                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples           645867490                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean               0.000620                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev              0.024889                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                 645467138     99.94%     99.94% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                    400352      0.06%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total             645867490                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED 2788464147612                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy         281616359600                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy        239297360874                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests       557831908                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests    278902890                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops            400352                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops       400352                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandHits::cpu.inst                44                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.data          41489491                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.dcache.prefetcher      5562139                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::l2cache.prefetcher    160572494                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::total            207624168                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst               44                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data         41489491                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.dcache.prefetcher      5562139                       # number of overall hits (Count)
system.l3cache.overallHits::l2cache.prefetcher    160572494                       # number of overall hits (Count)
system.l3cache.overallHits::total           207624168                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst             530                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data         4139957                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.dcache.prefetcher      6478568                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::l2cache.prefetcher     60658131                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total           71277186                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            530                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data        4139957                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.dcache.prefetcher      6478568                       # number of overall misses (Count)
system.l3cache.overallMisses::l2cache.prefetcher     60658131                       # number of overall misses (Count)
system.l3cache.overallMisses::total          71277186                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     45160544                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data 353494976876                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.dcache.prefetcher 561771140797                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::l2cache.prefetcher 3991831146169                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total  4907142424386                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     45160544                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data 353494976876                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.dcache.prefetcher 561771140797                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::l2cache.prefetcher 3991831146169                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total 4907142424386                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           574                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data      45629448                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.dcache.prefetcher     12040707                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::l2cache.prefetcher    221230625                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total        278901354                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst          574                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data     45629448                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.dcache.prefetcher     12040707                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::l2cache.prefetcher    221230625                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total       278901354                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.923345                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.090730                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.dcache.prefetcher     0.538055                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::l2cache.prefetcher     0.274185                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.255564                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.923345                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.090730                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.dcache.prefetcher     0.538055                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::l2cache.prefetcher     0.274185                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.255564                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 85208.573585                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 85386.146976                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.dcache.prefetcher 86712.239618                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::l2cache.prefetcher 65808.673633                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 68845.905679                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 85208.573585                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 85386.146976                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.dcache.prefetcher 86712.239618                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::l2cache.prefetcher 65808.673633                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 68845.905679                       # average overall miss latency ((Tick/Count))
system.l3cache.blockedCycles::no_mshrs         533764                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_wbuffers          138                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCauses::no_mshrs          45986                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_wbuffers           66                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l3cache.avgBlocked::no_mshrs         11.607098                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_wbuffers       2.090909                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.writebacks::writebacks        74700174                       # number of writebacks (Count)
system.l3cache.writebacks::total             74700174                       # number of writebacks (Count)
system.l3cache.demandMshrHits::cpu.inst            15                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::cpu.data        444161                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::cpu.dcache.prefetcher      1448809                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::l2cache.prefetcher     28780011                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::total         30672996                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.inst           15                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.data       444161                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.dcache.prefetcher      1448809                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::l2cache.prefetcher     28780011                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::total        30672996                       # number of overall MSHR hits (Count)
system.l3cache.demandMshrMisses::cpu.inst          515                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::cpu.data      3695796                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::cpu.dcache.prefetcher      5029759                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::l2cache.prefetcher     31878120                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::total       40604190                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.inst          515                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.data      3695796                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::cpu.dcache.prefetcher      5029759                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::l2cache.prefetcher     31878120                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::l3cache.prefetcher    109306937                       # number of overall MSHR misses (Count)
system.l3cache.overallMshrMisses::total     149911127                       # number of overall MSHR misses (Count)
system.l3cache.demandMshrMissLatency::cpu.inst     41112786                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::cpu.data 307945643089                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::cpu.dcache.prefetcher 454321945012                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::l2cache.prefetcher 2639837391961                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.demandMshrMissLatency::total 3402146092848                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.inst     41112786                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.data 307945643089                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::cpu.dcache.prefetcher 454321945012                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::l2cache.prefetcher 2639837391961                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::l3cache.prefetcher 8042257273666                       # number of overall MSHR miss ticks (Tick)
system.l3cache.overallMshrMissLatency::total 11444403366514                       # number of overall MSHR miss ticks (Tick)
system.l3cache.demandMshrMissRate::cpu.inst     0.897213                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::cpu.data     0.080996                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::cpu.dcache.prefetcher     0.417730                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::l2cache.prefetcher     0.144095                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.demandMshrMissRate::total     0.145586                       # mshr miss ratio for demand accesses (Ratio)
system.l3cache.overallMshrMissRate::cpu.inst     0.897213                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::cpu.data     0.080996                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::cpu.dcache.prefetcher     0.417730                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::l2cache.prefetcher     0.144095                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::l3cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.overallMshrMissRate::total     0.537506                       # mshr miss ratio for overall accesses (Ratio)
system.l3cache.demandAvgMshrMissLatency::cpu.inst 79830.652427                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::cpu.data 83323.225386                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::cpu.dcache.prefetcher 90326.782061                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::l2cache.prefetcher 82810.322314                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.demandAvgMshrMissLatency::total 83788.054702                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::cpu.inst 79830.652427                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::cpu.data 83323.225386                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 90326.782061                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::l2cache.prefetcher 82810.322314                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::l3cache.prefetcher 73574.994363                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.overallAvgMshrMissLatency::total 76341.253618                       # average overall mshr miss latency ((Tick/Count))
system.l3cache.replacements                 149779921                       # number of replacements (Count)
system.l3cache.CleanEvict.mshrMisses::writebacks          463                       # number of CleanEvict MSHR misses (Count)
system.l3cache.CleanEvict.mshrMisses::total          463                       # number of CleanEvict MSHR misses (Count)
system.l3cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3cache.HardPFReq.mshrMisses::l3cache.prefetcher    109306937                       # number of HardPFReq MSHR misses (Count)
