
---------- Begin Simulation Statistics ----------
simSeconds                                   2.754517                       # Number of seconds simulated (Second)
simTicks                                 2754517313834                       # Number of ticks simulated (Tick)
finalTick                                2754517313834                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  93352.98                       # Real time elapsed on the host (Second)
hostTickRate                                 29506473                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     832044                       # Number of bytes of host memory used (Byte)
simInsts                                   6477530166                       # Number of instructions simulated (Count)
simOps                                     9001900567                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    69387                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      96429                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       9631179456                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.486860                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.672558                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      9049729415                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      437                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9041333277                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  59489                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             47829274                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          67927926                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 272                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          9631055737                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.938769                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.094521                       # Number of insts issued each cycle (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.HardPFReq.mshrMisses::l2cache.prefetcher    221692021                       # number of HardPFReq MSHR misses (Count)
system.l2cache.HardPFReq.mshrMisses::total    221692021                       # number of HardPFReq MSHR misses (Count)
system.l2cache.HardPFReq.mshrMissLatency::l2cache.prefetcher 5287060824705                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2cache.HardPFReq.mshrMissLatency::total 5287060824705                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2cache.HardPFReq.mshrMissRate::l2cache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2cache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2cache.HardPFReq.avgMshrMissLatency::l2cache.prefetcher 23848.674395                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2cache.HardPFReq.avgMshrMissLatency::total 23848.674395                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2cache.ReadCleanReq.hits::cpu.inst         1535                       # number of ReadCleanReq hits (Count)
system.l2cache.ReadCleanReq.hits::total          1535                       # number of ReadCleanReq hits (Count)
system.l2cache.ReadCleanReq.misses::cpu.inst          809                       # number of ReadCleanReq misses (Count)
system.l2cache.ReadCleanReq.misses::total          809                       # number of ReadCleanReq misses (Count)
system.l2cache.ReadCleanReq.missLatency::cpu.inst     56866524                       # number of ReadCleanReq miss ticks (Tick)
system.l2cache.ReadCleanReq.missLatency::total     56866524                       # number of ReadCleanReq miss ticks (Tick)
system.l2cache.ReadCleanReq.accesses::cpu.inst         2344                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2cache.ReadCleanReq.accesses::total         2344                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2cache.ReadCleanReq.missRate::cpu.inst     0.345137                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2cache.ReadCleanReq.missRate::total     0.345137                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2cache.ReadCleanReq.avgMissLatency::cpu.inst 70292.365884                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2cache.ReadCleanReq.avgMissLatency::total 70292.365884                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2cache.ReadCleanReq.mshrHits::cpu.inst          228                       # number of ReadCleanReq MSHR hits (Count)
system.l2cache.ReadCleanReq.mshrHits::total          228                       # number of ReadCleanReq MSHR hits (Count)
system.l2cache.ReadCleanReq.mshrMisses::cpu.inst          581                       # number of ReadCleanReq MSHR misses (Count)
system.l2cache.ReadCleanReq.mshrMisses::total          581                       # number of ReadCleanReq MSHR misses (Count)
system.l2cache.ReadCleanReq.mshrMissLatency::cpu.inst     48021116                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2cache.ReadCleanReq.mshrMissLatency::total     48021116                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2cache.ReadCleanReq.mshrMissRate::cpu.inst     0.247867                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2cache.ReadCleanReq.mshrMissRate::total     0.247867                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2cache.ReadCleanReq.avgMshrMissLatency::cpu.inst 82652.523236                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2cache.ReadCleanReq.avgMshrMissLatency::total 82652.523236                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2cache.ReadExReq.hits::cpu.data     275270090                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.hits::total        275270090                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.misses::cpu.data     45474945                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total       45474945                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data 732023458166                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total 732023458166                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.accesses::cpu.data    320745035                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.accesses::total    320745035                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.missRate::cpu.data     0.141779                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.missRate::total     0.141779                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMissLatency::cpu.data 16097.291776                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMissLatency::total 16097.291776                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.mshrHits::cpu.data      2974718                       # number of ReadExReq MSHR hits (Count)
system.l2cache.ReadExReq.mshrHits::total      2974718                       # number of ReadExReq MSHR hits (Count)
system.l2cache.ReadExReq.mshrMisses::cpu.data     42500227                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total     42500227                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data 574787646576                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total 574787646576                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissRate::cpu.data     0.132505                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.mshrMissRate::total     0.132505                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMshrMissLatency::cpu.data 13524.342978                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMshrMissLatency::total 13524.342978                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.hits::cpu.data     32332864                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.hits::cpu.dcache.prefetcher     63978643                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.hits::total     96311507                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.misses::cpu.data      9797599                       # number of ReadSharedReq misses (Count)
system.l2cache.ReadSharedReq.misses::cpu.dcache.prefetcher     19654601                       # number of ReadSharedReq misses (Count)
system.l2cache.ReadSharedReq.misses::total     29452200                       # number of ReadSharedReq misses (Count)
system.l2cache.ReadSharedReq.missLatency::cpu.data 524101364818                       # number of ReadSharedReq miss ticks (Tick)
system.l2cache.ReadSharedReq.missLatency::cpu.dcache.prefetcher 987905782812                       # number of ReadSharedReq miss ticks (Tick)
system.l2cache.ReadSharedReq.missLatency::total 1512007147630                       # number of ReadSharedReq miss ticks (Tick)
system.l2cache.ReadSharedReq.accesses::cpu.data     42130463                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2cache.ReadSharedReq.accesses::cpu.dcache.prefetcher     83633244                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2cache.ReadSharedReq.accesses::total    125763707                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2cache.ReadSharedReq.missRate::cpu.data     0.232554                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.missRate::cpu.dcache.prefetcher     0.235009                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.missRate::total     0.234187                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.avgMissLatency::cpu.data 53492.836849                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher 50263.334413                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMissLatency::total 51337.663999                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.mshrHits::cpu.data      6634279                       # number of ReadSharedReq MSHR hits (Count)
system.l2cache.ReadSharedReq.mshrHits::cpu.dcache.prefetcher      8090843                       # number of ReadSharedReq MSHR hits (Count)
system.l2cache.ReadSharedReq.mshrHits::total     14725122                       # number of ReadSharedReq MSHR hits (Count)
system.l2cache.ReadSharedReq.mshrMisses::cpu.data      3163320                       # number of ReadSharedReq MSHR misses (Count)
system.l2cache.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher     11563758                       # number of ReadSharedReq MSHR misses (Count)
system.l2cache.ReadSharedReq.mshrMisses::total     14727078                       # number of ReadSharedReq MSHR misses (Count)
system.l2cache.ReadSharedReq.mshrMissLatency::cpu.data 221796177717                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2cache.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher 606423502792                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2cache.ReadSharedReq.mshrMissLatency::total 828219680509                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2cache.ReadSharedReq.mshrMissRate::cpu.data     0.075084                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher     0.138267                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.mshrMissRate::total     0.117101                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2cache.ReadSharedReq.avgMshrMissLatency::cpu.data 70114.998709                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher 52441.732419                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.avgMshrMissLatency::total 56237.882390                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2cache.UpgradeReq.hits::cpu.data         1118                       # number of UpgradeReq hits (Count)
system.l2cache.UpgradeReq.hits::total            1118                       # number of UpgradeReq hits (Count)
system.l2cache.UpgradeReq.accesses::cpu.data         1118                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2cache.UpgradeReq.accesses::total         1118                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2cache.WritebackClean.hits::writebacks         1829                       # number of WritebackClean hits (Count)
system.l2cache.WritebackClean.hits::total         1829                       # number of WritebackClean hits (Count)
system.l2cache.WritebackClean.accesses::writebacks         1829                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackClean.accesses::total         1829                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.hits::writebacks    372702946                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.hits::total    372702946                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.accesses::writebacks    372702946                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.accesses::total    372702946                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED 2754517313834                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.prefetcher.demandMshrMisses     57227886                       # demands not covered by prefetchs (Count)
system.l2cache.prefetcher.pfIssued          540953778                       # number of hwpf issued (Count)
system.l2cache.prefetcher.pfUnused            1602936                       # number of HardPF blocks evicted w/o reference (Count)
system.l2cache.prefetcher.pfUseful          202385031                       # number of useful prefetch (Count)
system.l2cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l2cache.prefetcher.accuracy           0.374126                       # accuracy of the prefetcher (Count)
system.l2cache.prefetcher.coverage           0.779565                       # coverage brought by this prefetcher (Count)
system.l2cache.prefetcher.pfHitInCache      304934140                       # number of prefetches hitting in cache (Count)
system.l2cache.prefetcher.pfHitInMSHR        14327614                       # number of prefetches hitting in a MSHR (Count)
system.l2cache.prefetcher.pfHitInWB                 3                       # number of prefetches hit in the Write Buffer (Count)
system.l2cache.prefetcher.pfLate            319261757                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l2cache.prefetcher.pfIdentified      541628972                       # number of prefetch candidates identified (Count)
system.l2cache.prefetcher.pfBufferHit          288847                       # number of redundant prefetches already in prefetch queue (Count)
system.l2cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l2cache.prefetcher.pfRemovedDemand       261059                       # number of prefetches dropped due to a demand for the same address (Count)
system.l2cache.prefetcher.pfRemovedFull             0                       # number of prefetches dropped due to prefetch queue size (Count)
system.l2cache.prefetcher.pfSpanPage         12996998                       # number of prefetches that crossed the page (Count)
system.l2cache.prefetcher.pfUsefulSpanPage      9902737                       # number of prefetches that is useful and crossed the page (Count)
system.l2cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 2754517313834                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.tags.tagsInUse             8191.753201                       # Average ticks per tags in use ((Tick/Count))
system.l2cache.tags.totalRefs              1096985179                       # Total number of references to valid blocks. (Count)
system.l2cache.tags.sampledRefs             278916882                       # Sample count of references to valid blocks. (Count)
system.l2cache.tags.avgRefs                  3.933018                       # Average number of references to valid blocks. ((Count/Count))
system.l2cache.tags.warmupTick                  86372                       # The tick when the warmup percentage was hit. (Tick)
system.l2cache.tags.occupancies::writebacks     0.035500                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.inst     0.027185                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.data  1418.684411                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.dcache.prefetcher   291.012555                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::l2cache.prefetcher  6481.993551                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::writebacks      0.000004                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.inst        0.000003                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.data        0.173179                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.dcache.prefetcher     0.035524                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::l2cache.prefetcher     0.791259                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total           0.999970                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1022         7630                       # Occupied blocks per task id (Count)
system.l2cache.tags.occupanciesTaskId::1024          562                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1022::0             371                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::1            6449                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::2             810                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::0             365                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1             183                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::2              14                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1022     0.931396                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.ratioOccsTaskId::1024     0.068604                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses            7423094810                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses           7423094810                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2754517313834                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp            236415952                       # Transaction distribution (Count)
system.l3bus.transDist::WritebackDirty      278423396                       # Transaction distribution (Count)
system.l3bus.transDist::CleanEvict          150280022                       # Transaction distribution (Count)
system.l3bus.transDist::HardPFReq           235033464                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq            42500227                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp           42500227                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq       236415953                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port    836740045                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port  30888921664                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                         384829196                       # Total snoops (Count)
system.l3bus.snoopTraffic                  4780811136                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples           663862168                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean               0.001301                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev              0.036045                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                 662998537     99.87%     99.87% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                    863631      0.13%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total             663862168                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED 2754517313834                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy         282838952499                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy        239310081582                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests       557997665                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests    278964704                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops            863631                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops       863631                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandHits::cpu.inst                47                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.data          41283817                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::cpu.dcache.prefetcher      5775338                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::l2cache.prefetcher    161776174                       # number of demand (read+write) hits (Count)
system.l3cache.demandHits::total            208835376                       # number of demand (read+write) hits (Count)
system.l3cache.overallHits::cpu.inst               47                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.data         41283817                       # number of overall hits (Count)
system.l3cache.overallHits::cpu.dcache.prefetcher      5775338                       # number of overall hits (Count)
system.l3cache.overallHits::l2cache.prefetcher    161776174                       # number of overall hits (Count)
system.l3cache.overallHits::total           208835376                       # number of overall hits (Count)
system.l3cache.demandMisses::cpu.inst             534                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data         4380922                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.dcache.prefetcher      5795646                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::l2cache.prefetcher     59903702                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total           70080804                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            534                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data        4380922                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.dcache.prefetcher      5795646                       # number of overall misses (Count)
system.l3cache.overallMisses::l2cache.prefetcher     59903702                       # number of overall misses (Count)
system.l3cache.overallMisses::total          70080804                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     45562946                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data 363616082626                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.dcache.prefetcher 519464712563                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::l2cache.prefetcher 4106963422653                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total  4990089780788                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     45562946                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data 363616082626                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.dcache.prefetcher 519464712563                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::l2cache.prefetcher 4106963422653                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total 4990089780788                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           581                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data      45664739                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.dcache.prefetcher     11570984                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::l2cache.prefetcher    221679876                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total        278916180                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst          581                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data     45664739                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.dcache.prefetcher     11570984                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::l2cache.prefetcher    221679876                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::total       278916180                       # number of overall (read+write) accesses (Count)
system.l3cache.demandMissRate::cpu.inst      0.919105                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.data      0.095937                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::cpu.dcache.prefetcher     0.500878                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::l2cache.prefetcher     0.270226                       # miss rate for demand accesses (Ratio)
system.l3cache.demandMissRate::total         0.251261                       # miss rate for demand accesses (Ratio)
system.l3cache.overallMissRate::cpu.inst     0.919105                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.data     0.095937                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::cpu.dcache.prefetcher     0.500878                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::l2cache.prefetcher     0.270226                       # miss rate for overall accesses (Ratio)
system.l3cache.overallMissRate::total        0.251261                       # miss rate for overall accesses (Ratio)
system.l3cache.demandAvgMissLatency::cpu.inst 85323.868914                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.data 82999.898794                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::cpu.dcache.prefetcher 89630.165915                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::l2cache.prefetcher 68559.425971                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.demandAvgMissLatency::total 71204.802114                       # average overall miss latency in ticks ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.inst 85323.868914                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.data 82999.898794                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::cpu.dcache.prefetcher 89630.165915                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::l2cache.prefetcher 68559.425971                       # average overall miss latency ((Tick/Count))
system.l3cache.overallAvgMissLatency::total 71204.802114                       # average overall miss latency ((Tick/Count))
system.l3cache.blockedCycles::no_mshrs        2196657                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_wbuffers          215                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l3cache.blockedCauses::no_mshrs         204845                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_wbuffers          115                       # number of times access was blocked (Count)
system.l3cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l3cache.avgBlocked::no_mshrs         10.723508                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_wbuffers       1.869565                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3cache.writebacks::writebacks        74700174                       # number of writebacks (Count)
system.l3cache.writebacks::total             74700174                       # number of writebacks (Count)
system.l3cache.demandMshrHits::cpu.inst            13                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::cpu.data        630133                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::cpu.dcache.prefetcher      1095451                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::l2cache.prefetcher     30490033                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.demandMshrHits::total         32215630                       # number of demand (read+write) MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.inst           13                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.data       630133                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::cpu.dcache.prefetcher      1095451                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::l2cache.prefetcher     30490033                       # number of overall MSHR hits (Count)
system.l3cache.overallMshrHits::total        32215630                       # number of overall MSHR hits (Count)
system.l3cache.demandMshrMisses::cpu.inst          521                       # number of demand (read+write) MSHR misses (Count)
system.l3cache.demandMshrMisses::cpu.data      3750789                       # number of demand (read+write) MSHR misses (Count)
